Book-Title,1st to Die: A Novel,A Heartbreaking Work of Staggering Genius,A Map of the World,A Painted House,A Prayer for Owen Meany,A Time to Kill,ANGELA'S ASHES,Angela's Ashes (MMP) : A Memoir,Angels &amp; Demons,Balzac and the Little Chinese Seamstress : A Novel,Bel Canto: A Novel,Black Notice,Chicken Soup for the Soul (Chicken Soup for the Soul),Cold Mountain : A Novel,Congo,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Fahrenheit 451,Fall On Your Knees (Oprah #45),Girl with a Pearl Earring,Good in Bed,Harry Potter and the Chamber of Secrets (Book 2),Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),House of Sand and Fog,Icy Sparks,Interview with the Vampire,Into Thin Air : A Personal Account of the Mt. Everest Disaster,Jurassic Park,Life of Pi,Little Altars Everywhere: A Novel,Lucky : A Memoir,Me Talk Pretty One Day,Message in a Bottle,Midnight in the Garden of Good and Evil: A Savannah Story,Mystic River,Nickel and Dimed: On (Not) Getting By in America,One for the Money (Stephanie Plum Novels (Paperback)),Red Dragon,SHIPPING NEWS,STONES FROM THE RIVER,She's Come Undone (Oprah's Book Club (Paperback)),She's Come Undone (Oprah's Book Club),Snow Falling on Cedars,Sphere,Summer Sisters,The Alienist,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",The Beach House,The Bean Trees,The Bonesetter's Daughter,The Book of Ruth (Oprah's Book Club (Paperback)),The Brethren,The Bridges of Madison County,The Catcher in the Rye,The Client,The Da Vinci Code,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,The Firm,The Five People You Meet in Heaven,The Girls' Guide to Hunting and Fishing,The Handmaid's Tale,The Horse Whisperer,The Hours: A Novel,The Joy Luck Club,The Kitchen God's Wife,The Lovely Bones: A Novel,The Nanny Diaries: A Novel,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),The Notebook,The Partner,The Pelican Brief,The Perfect Storm : A True Story of Men Against the Sea,The Pilot's Wife : A Novel,The Poisonwood Bible: A Novel,The Rainmaker,The Reader,The Red Tent (Bestselling Backlist),The Runaway Jury,The Secret Life of Bees,The Street Lawyer,The Summons,The Testament,Timeline,To Kill a Mockingbird,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Two for the Dough,Vinegar Hill (Oprah's Book Club (Paperback)),We Were the Mulvaneys,Where the Heart Is (Oprah's Book Club (Paperback)),While I Was Gone,White Oleander : A Novel,White Oleander : A Novel (Oprah's Book Club),Wicked: The Life and Times of the Wicked Witch of the West,Wild Animus
Bel Canto: A Novel,-0.00877692382781818,0.060225409209862406,0.08978660235423377,0.0846772191763709,-0.009451332136015215,-0.010242102800155917,-0.008451124282801207,-0.009979673473534375,-0.011407364491954045,0.25268186408328086,1.0,-0.006453070831370717,-0.01011868710675467,-0.007702062927141751,-0.00794205260999436,0.035906057207445434,-0.010039046274552538,0.050786469722605664,0.03313331501379893,0.10318635509582692,-0.008110853129335939,-0.012714299989539298,-0.01063281874146379,-0.010524011847562324,-0.009348034351115165,-0.008044038724910201,-0.009446333243842198,-0.011716724357580654,0.04911821845683742,-0.009339789369184576,0.0600672260874968,0.010386718813151055,0.0590193710088939,-0.008700013296003149,-0.008473089147470247,-0.009472602307495788,-0.008097368324473268,-0.010039265401390707,0.054410134074636865,-0.009218299739897318,-0.010581837297525865,0.08285476816519079,-0.008035494955793176,-0.012303977642910158,-0.009100853930886513,-0.009935946753977533,-0.008407674062783387,-0.009806239129832698,-0.008382315325981252,-0.009029771749377616,-0.009053585794965832,-0.00861385828413514,-0.011496341786538987,-0.01015451825261577,0.03525573552619381,0.06925541352170768,-0.009327658704828967,-0.012506381903565214,0.10817125653993716,-0.009174750642139367,-0.008488480416541091,-0.007720847365384696,0.06605369113569254,0.071732865930457,-0.01884731917169283,0.07544423058756859,0.06725859936102012,-0.011021425077058928,-0.008794809795136655,-0.010770583804261257,-0.008659581241424493,-0.012203678609770958,-0.012151217763757795,-0.007607866240009871,0.15957803786158423,0.06681515796563829,-0.008433484028825915,0.03320885785981939,-0.008004296283011478,-0.009715864065131365,-0.00834009293147751,-0.010307946818837033,-0.01171740112379224,0.03639043115463505,0.08024176950735806,-0.007047138180165837,-0.008870954687699401,0.08058767964026502,-0.008446814268564607,-0.010869964041700646,-0.01050997584686303,0.20385402512262682,-0.013758082877288922
Black Notice,-0.006425716075401125,-0.007331125915017595,-0.0053135239482632315,-0.0077534599166680625,-0.006919460397714923,-0.00749839532619403,-0.006187193397656263,-0.007306266924967145,-0.008351500688838814,-0.0075857545425757926,-0.006453070831370717,1.0,-0.007408040867091665,-0.005638794472366821,-0.00581449447766354,-0.010545071529243595,-0.007349734632951011,-0.0076484720239410504,-0.008784013530237922,-0.008711382835549593,-0.005938075840786604,0.0597027298249045,-0.0077844442602203355,-0.00770478511984574,-0.006843834557727343,-0.005889160024606684,-0.006915800634633269,-0.008577987633540339,-0.007275399156558414,-0.006837798284202334,-0.007531237464611871,-0.006752827398969143,-0.005890609115026892,-0.006369408734657756,-0.0062032742007675605,-0.006935032605642261,-0.005928203415198853,-0.007349895058958338,-0.006805991356921785,-0.0067488539251968505,-0.0077471199891789334,-0.00885964863013046,-0.005882905004552196,0.17784459209538447,-0.006662870106975981,-0.007274253945215596,-0.0061553828473170456,-0.007179293070321364,-0.006136817340094034,-0.00661082978791241,-0.006628264403793608,-0.0063063333729937955,-0.008416642285527597,-0.007434273380267851,-0.011910509552757334,-0.006689967969002446,0.0940139806389627,-0.009156107631712432,-0.007386720108177187,-0.006716970984997932,0.1256969594086035,-0.005652546838133363,-0.0077517013219167066,-0.006655341503960538,-0.01379840182683549,-0.011258892027278295,-0.007355931633965171,-0.008068948720623872,-0.006438810657281656,-0.00788530410542493,-0.006339807827988832,-0.008934494061950618,-0.008896086698713895,-0.005569831681003124,-0.006827694994516891,-0.010348791135929819,-0.006174278706157626,-0.010348844892785702,-0.005860063993606035,0.08299136970635643,-0.00610590569901941,-0.007546600708581787,-0.008578483104118703,-0.0077930708768117,-0.006459858389408452,-0.005159314354118238,-0.006494557462175803,-0.009677434694126795,-0.006184037972326316,-0.00795806185082857,-0.007694509155613029,-0.007280648012677453,-0.01007249647434537
Chicken Soup for the Soul (Chicken Soup for the Soul),0.0590875254657236,-0.011495514494225154,0.11945703188528191,0.0668753323512366,0.10531304554767386,-0.011757799982553831,0.0391352687721593,0.09419874456315647,-0.013095505155683513,0.04385205947382842,-0.01011868710675467,-0.007408040867091665,1.0,0.05474156170169389,0.12979769653082762,0.05799405599857305,-0.011524693748435523,0.04117140811920312,0.018226785501102138,0.147571337144814,0.049277224648944754,0.030757812453667786,0.08057905033930005,0.10111581928967134,0.03387231472055016,-0.009234451188868321,0.09566914985477945,0.017482024601609494,0.09530522254673639,0.11490353754630701,0.07816130237983232,-0.010588718041635834,-0.009236723423736718,0.03973534215671827,-0.009726995459251427,0.0925711112861179,-0.009295672871275477,0.09801299894456234,0.07436947640769172,-0.0038108297029686247,-0.0034699580151310765,0.0370286193816629,-0.009224643053728967,0.023017914199976765,0.03842071665740136,0.009772244352370327,0.03893406050900918,0.16568530824620778,0.05030226509806645,0.042828077598458844,0.10480336853274633,0.10100176269780553,-0.013197649925476528,0.022459350476360863,0.05178107821098008,0.045094661863464044,-0.0040806939789404875,0.15898059008307705,0.023682559493550307,0.103079037343104,-0.0021591611690958295,0.062842382742061,0.04218792074741624,0.20651554599144575,0.030173628647446375,0.017120495385039746,0.0432795437647309,0.14994292399893402,0.04637381362646983,-0.012364489259364743,0.053941900005210895,0.0776262908976482,-0.013949438977369376,-0.008733730884120593,0.0514777554347849,0.02646546575043588,0.11932317363388745,0.026933472028688045,0.12509969503835872,0.09411946705953697,0.18365157963982018,0.05435237552410119,-0.01345142315177733,0.03780547386312525,0.11617434405075958,-0.008090022409318833,0.09855627417659543,0.12245449200116108,-0.009696832242110721,0.049920382325324454,-0.012065314734685703,0.1303339928333105,0.07482676830960375
Cold Mountain : A Novel,-0.007669413657152323,-0.008750065604389368,-0.006341956703070179,-0.009254142367528312,-0.008258722211134523,-0.008949710016225644,-0.007384724906393499,-0.008720395155904156,-0.009967933953057385,0.06332233997393265,-0.007702062927141751,-0.005638794472366821,0.05474156170169389,1.0,-0.006939890096785161,0.10545828524522209,-0.008772276040360382,0.021446507425077223,0.11318113340287769,0.04284193672787776,0.08918299885227852,-0.011109954682738128,-0.009291123731909967,0.03456908014181803,-0.008168458987047376,-0.007029007163073968,0.04036207655599984,-0.010238257454201535,0.22476231012192505,-0.00816125439256053,0.03882621892067382,-0.008059837389378172,-0.007030736724998066,-0.0076022080285457014,-0.007403918149535968,-0.008277308420476586,-0.007075607403345297,0.062334277732234517,0.15490360159671995,-0.008055094849611704,-0.009246575346841441,0.04148782768633475,-0.007021541483658841,0.018311271333997584,0.05322758656002995,0.07380648880664871,-0.007346757422870981,0.15216501446035027,-0.007324598561044919,0.04205636425621087,-0.007911165221924015,-0.0075269244283213904,-0.010045683708171268,-0.008873177265316851,-0.014215789112944622,0.08081314109740248,-0.008150654427845745,0.04626970462870123,0.07359656741813037,0.08682972593727963,-0.0074173672817750376,0.08634930856026155,-0.009252043396698427,-0.007943483095819999,-0.016469083005819164,0.033967757491857285,-0.00877967247114781,0.024823146917865718,-0.007685042695835461,-0.009411505003848184,0.1090667951413134,0.038646697023461164,-0.010617924605090544,-0.00664787280686978,0.03221757011177953,0.08586007344418164,-0.007369310575882275,0.03591346817297777,-0.006994279594207443,-0.00848987435848323,-0.007287703970708118,-0.009007245552140202,0.03837083151191818,-0.0093014200304586,-0.007710164217286304,0.0496053042371038,-0.007751579296858722,-0.011550502533634365,-0.0073809587483753426,0.06341315990275559,0.054613447551579666,-0.008689817702202436,-0.012022028535884364
Congo,0.1938012901013527,-0.009022710152895578,0.24641521371811326,0.0738942891949872,0.09636967024399029,0.06543127754499413,0.14133118185128365,0.145831001076165,-0.010278526236023532,0.08630009614426352,-0.00794205260999436,-0.00581449447766354,0.12979769653082762,-0.006939890096785161,1.0,-0.012978241685225239,0.05414445284433484,0.12891600767646638,-0.010810837104856866,0.12823988029081237,0.09320274085252672,0.06635009408804383,0.1389850012276267,0.16186586510217188,0.06809671177003537,0.04813141604809854,0.14376220115021204,0.04250910002836847,0.05390225853471904,0.1113156270275341,0.07631040797944184,-0.008310975017987285,-0.007249808458482167,0.07746266367661557,-0.0076346178965235175,0.15783860574236036,-0.007296077268728313,0.12551219643039718,0.10924701174452581,0.003310995417791639,0.07151807330780156,0.07645318247043377,-0.007240326701299873,0.11635356189350628,0.0756356151062101,0.10273699728676758,0.07577570009604917,0.049031041682797594,0.09525126801075313,0.08312069610409542,0.09065491833740014,0.18247588721134175,0.0511288597712956,0.1885467868972458,0.09049541429682302,0.08712460906222476,0.002964868133890526,0.1185930114442463,0.05140796956335833,0.10176052967857432,0.09645766017103824,0.2011047705262165,-0.009540329143194673,0.15839709332986826,0.05731728069840385,0.10148185626560391,-0.009053239544259578,0.12945872825986082,-0.007924502042860925,0.03760133613039908,0.10179144884307478,-0.010996039519470402,0.05828332327306745,0.05599690238149071,0.14437202370373642,0.11177372329098355,0.10305772126082696,0.043253655924067984,0.09517797747157516,0.08154597590388359,0.11250659779857707,0.20897009124920396,-0.01055788258136735,0.07622944753367032,0.17796601635946718,0.10232661961404646,0.12525569619441138,0.15390067958216364,-0.007610943100090863,0.17218761692406453,-0.009469940454532639,0.08679116242732123,0.08312744584208241
Divine Secrets of the Ya-Ya Sisterhood: A Novel,-0.014342518777436966,0.022989290106385066,0.061929053749612384,-0.017306109255375877,-0.015444580731457649,-0.0038413751389724067,-0.013810124263851687,-0.016307952193136143,-0.018640966087498854,0.06627249802855431,0.035906057207445434,-0.010545071529243595,0.05799405599857305,0.10545828524522209,-0.012978241685225239,1.0,0.016338015206690537,0.033776465598637125,0.10208124828142838,0.023758840985439064,0.06197466478760224,-0.020776651355223764,0.06082843053493125,-0.017197464681102708,-0.015275780084595273,0.0270291983839252,0.029275397312150633,0.028209842209874353,0.1386350314883111,-0.015262306821014707,0.022607146321602756,-0.004085530061033853,0.02442649968874888,-0.014216837984441632,0.04090359862704836,-0.015479338676250605,0.012867330495938767,0.022062795633128938,0.042889062716662596,0.0879379989124855,0.042706392560004934,0.08685033113453221,-0.013130937393370679,0.012911440775722554,0.023742329700645767,0.06743660079395951,-0.013739121528871303,0.1249035239907581,0.02255528164807211,-0.01475570181672783,-0.014794616748965584,0.03192545839938443,-0.018786365380392876,-0.016593668985979217,-0.026584851385392207,0.12232170533530226,0.04367043030276141,0.034573966202147755,0.07268188483039155,0.09966590783757678,-0.013871168549996548,0.03774730541681451,0.05068613004650397,0.030427781121878723,0.0026791418624880835,0.025245914793337702,0.07561959262560872,-0.018010296001523783,-0.014371746537316245,-0.017600392060708677,-0.014150767284344336,0.07509290021702636,0.07239032092535888,-0.012432142119968152,0.04959200745854354,0.07641762231573503,0.021612897012834014,0.0506751465462887,-0.013079955117691722,-0.015876856803918777,-0.01362868606608618,-0.016844389185355805,0.10065172104741531,0.03970202549030922,0.0798377904768771,-0.011515846970879687,0.013121863379061882,0.04491648014262863,0.02513753441092949,0.08331370750112604,0.017339215473267854,0.040715025308766715,-0.009324779120443313
Fahrenheit 451,0.12059958977731194,-0.011405037110029648,0.08453930156510132,-0.012062062377019605,-0.0107646088107232,-0.011665258236218763,0.04160538939377232,-0.011366363963867728,-0.012992434775336499,0.027185029584562048,-0.010039046274552538,-0.007349734632951011,-0.011524693748435523,-0.008772276040360382,0.05414445284433484,0.016338015206690537,1.0,0.04666019649055333,0.04927658278537196,0.03743065467762453,0.0771904016646412,0.02833804510733313,0.0982007948728873,0.050879000271681823,-0.010646957644785793,0.03437667009133056,-0.010758915315038645,0.0542569777650218,0.038098350848032876,-0.010637567010337998,-0.011716350771222309,-0.010505377751745164,-0.00916402423534139,-0.009908893099068344,-0.009650437502173748,0.10450935766479263,-0.009222509711318388,0.02048436820440811,0.08936507223672557,0.04632938295723587,0.05167020077241915,-0.013782960841181916,-0.009152038945921735,0.036082011976205204,-0.010365431137078796,0.047927852174239914,0.08598796884459413,-0.011168830659839752,0.05331524553594476,-0.010284471980597523,-0.010311595023282777,0.059984641378177155,0.11833208148510005,0.024223335435949626,0.01979490080144735,0.1390100408674422,-0.010623750772105835,0.16181432371441232,-0.011491525030635212,-0.010449595906403165,0.061947811382718314,0.058068991016534885,-0.012059326530079692,-0.01035371888472176,0.03631200409571596,0.026259832073416273,-0.011443627382304047,0.04931009645910882,-0.010016861712922253,0.024924131082447735,-0.009862842950296791,-0.013899397925651638,0.007932022798759136,0.040748191868306076,0.025618055206179633,0.024207244605998362,-0.009605329193315998,0.06753594193782304,-0.009116505171097621,-0.011065897845316528,-0.009498961263918106,0.0924045635775813,0.13147496811687925,0.10740804043227421,0.04147602659905074,0.07741331250378133,-0.010103587051697437,0.024192394169419942,0.04946181441730508,0.046531352806084766,-0.011970352641667785,0.05372899230039854,-0.015669788980875336
Fall On Your Knees (Oprah #45),0.1235816011609966,-0.011868606368043417,0.16561802805903347,0.0743153470825574,0.03919720863004132,-0.01213940444485737,0.09063015040469598,0.03716354114856177,-0.013520525415506225,0.10260615850851854,0.050786469722605664,-0.0076484720239410504,0.04117140811920312,0.021446507425077223,0.12891600767646638,0.033776465598637125,0.04666019649055333,1.0,0.001167329037775754,0.08160518153412545,0.03868385999703474,0.07839843502176332,0.16076904572193937,0.1055411297141041,0.025689285349863394,0.04178657823078362,0.0327058374764821,0.05127764565671739,0.06866167677050737,0.10016022566370364,0.028929768911537066,-0.010932379446044638,-0.009536505260542245,0.030677275383307903,-0.010042689286120777,0.10336108117006952,-0.009597367937789278,0.07087360837942328,0.10268655396895073,-0.005343744283770311,0.10930707477120033,0.14726656866221732,-0.00952403281692309,0.1275742085944307,0.029497803828367596,0.0755160683088283,0.030086581676545,0.06428761224222218,0.03946399643964197,0.033147984762078836,0.036750390447487916,0.12081468004878437,0.11458170804522327,0.05827428948816422,0.05299662539636049,0.03499061444214737,-0.005592332717014816,0.1409510760605526,0.01711222615484496,0.06578717549420864,0.08060893510785684,0.12877350217419778,-0.012549490042724345,0.036467109563259506,0.07545420873382251,0.1601427364464291,-0.01190876518092949,0.08902587031693109,-0.01042400717918316,0.03107329531320437,0.04239808199637063,0.10458831753932282,0.0690034116346962,0.04922837552289681,0.08292518358986206,0.0659512562146293,0.043176635372844906,0.1279527447638151,0.03971315488878492,0.0318751723847548,0.047787235618855346,0.08326272966621572,-0.013887994883450596,0.09735229736983154,0.10812095433043642,0.2056595851303265,0.1303479875215627,0.06914821432097952,0.08947848486260869,0.15000486801191104,0.06470037510221263,0.0546724722761151,0.015068610636021513
Girl with a Pearl Earring,-0.011947275905081968,0.03932275385527874,0.03889533708337074,0.08900868685875209,-0.012865290267377354,-0.013941698754846495,0.054434430749810386,-0.01358447615245873,-0.015527869856093916,0.12346833292966916,0.03313331501379893,-0.008784013530237922,0.018226785501102138,0.11318113340287769,-0.010810837104856866,0.10208124828142838,0.04927658278537196,0.001167329037775754,1.0,-0.016196995483434742,0.12047004957899024,-0.017306889394842463,-0.014473546956208781,-0.014325437435456728,-0.012724679825633111,-0.01094966208241051,0.018600173502708574,0.1874779901764287,0.030995231871514397,-0.012713456636747179,0.06261095052158305,-0.0026992163151850356,0.022754860667775895,-0.011842584174627566,-0.01153369173517681,0.04210036898193107,-0.011022255106160823,0.032346070323255316,0.04137777926903735,0.03865202262229549,0.030807124054222153,0.04248200587778517,-0.010938032180076517,0.02274391680664264,-0.012388214255606631,0.03985171396093728,-0.011444647773939349,0.07774779891653295,0.02044774760224988,-0.012291456160050397,-0.012323872184005966,-0.011725308723958808,0.021098647620871703,-0.013822477399504752,0.016699296419501006,0.02696204400439816,0.057768694421047984,0.06463663637988579,0.07958940065657856,0.035246006686501824,-0.011554642553678357,0.04973065324529628,0.02410766765524306,0.028247826566391403,0.04922482226295975,0.009741734990659787,0.025177409443816218,-0.015002523531703614,0.05474203470512568,-0.014661074756109001,-0.011787547476014631,0.013301693906153567,0.03862772629400139,-0.010355937775177348,0.013425804646109379,0.13207005362021057,-0.011479780673741148,0.0045538925434278205,-0.010895564094570938,-0.013225374962750613,-0.01135265535865485,-0.014031326587252865,-0.015949896212243107,0.009150328208117939,0.03275368023019091,-0.009592666614335651,0.042981213187184016,0.0394674609707913,-0.01149792598924845,0.06850492651399898,0.02697549995478226,0.02602639758560277,-0.01872770178761091
Good in Bed,0.12134804751567091,0.054565066113814155,0.21713557997825797,0.13114424489343743,0.04574644276717647,0.12672658540573867,0.08790054508933531,0.05050832359108304,0.026422458370961813,0.09863173277751307,0.10318635509582692,-0.008711382835549593,0.147571337144814,0.04284193672787776,0.12823988029081237,0.023758840985439064,0.03743065467762453,0.08160518153412545,-0.016196995483434742,1.0,0.115197180158434,0.10869732925501613,0.18172257547362425,0.21677396802313012,0.03006329027045433,0.033822071836542004,0.0382108998062702,0.10258478790826085,0.20714927317176476,0.05417782788038274,0.15542760600268565,-0.012451656011799785,-0.010861796706292842,0.0358367319065462,0.04823576694647217,0.14807173131740217,-0.010931117490919618,0.0716139739478774,0.12465334737881562,-0.0059643111458548784,0.06418886241452755,0.03239141510195389,-0.010847590962855296,0.12175421892664455,0.09460274291405624,0.06765275104331499,0.035143457640372126,0.04558900033511416,0.046028435449945095,0.08779858241265992,0.04289578183513589,0.24304660455700813,0.034089749647943576,0.12177803087568928,0.2332458934428693,0.10069492292136759,-0.006250047311901285,0.32573877128755174,0.10786673713836059,0.048987832343658486,0.11284807254982451,0.22211462897806575,-0.014293497029326575,0.04256789783429622,0.08970008834374743,0.17113826964201267,0.045446169400774464,0.1459544644865394,0.06411844544203478,0.08724006077356627,0.049441611293623344,0.13496282633840317,0.045660553524809085,0.13059117317713112,0.15022464749521822,0.16986801650515604,0.11892217331807332,0.1927340366249863,0.04630787086417927,0.03725361937659844,0.15797097619716202,0.08504609100877081,0.03195322520041267,0.1598269680860283,0.1609913169762959,0.13297022860999722,0.09579772075933879,0.12592469173777676,-0.0114028552850425,0.1413224934193778,0.04552322445342372,0.20615123220707904,0.017848723504830084
Harry Potter and the Chamber of Secrets (Book 2),0.08168249065107858,-0.009214478985773916,0.15916361964707162,0.05337331941843641,0.0706473650098451,0.03293454407146079,0.1280373540078875,0.06794541471420126,0.06040116647788243,0.19143017234012255,-0.008110853129335939,-0.005938075840786604,0.049277224648944754,0.08918299885227852,0.09320274085252672,0.06197466478760224,0.0771904016646412,0.03868385999703474,0.12047004957899024,0.115197180158434,1.0,0.12073358027467025,0.046409540361381355,0.05944783801671183,0.04928395499976697,-0.007402074649875673,0.16949629370482114,0.08957805830175498,-0.009144436123228702,0.08198035962978735,0.05527348968792712,-0.008487616620374247,-0.007403896009020244,0.056523749624173864,-0.0077968841933100455,0.05840828460310674,0.07828088656565069,0.13291838319396115,0.029131330439181456,0.0003055181785204297,0.052344254430328904,0.1532490034701929,-0.0073942127264118055,0.03688113611758728,0.05504598772317549,0.15691340228221762,0.05531733090624455,0.061892506029060095,0.07005634512487531,0.06072529314476361,0.06641913387135932,0.06882643103566839,-0.010578862560783662,0.034931815570916264,0.08696637846628937,0.06372840289893202,0.07742517064791048,0.04657428193818527,0.11886220905831801,0.07479145008689055,0.002033288045177963,0.17901246037652052,-0.009743099458772055,0.06600813927243912,0.07338133371708308,0.07836579574793602,-0.009245657249333891,0.035778182980198456,0.06519304353402111,-0.009911024557228688,0.0749377432823644,-0.01122974952779385,-0.011181475381974186,-0.007000711428754403,0.11247001003218995,0.21069429675367185,0.07594959841751275,0.042130812195290086,0.07009108550768471,0.05937036159239305,0.08311980685198732,0.07640943253581468,0.03960754096990817,0.05512692267958867,0.08294435346882031,-0.006484732938447998,0.15311804591018555,0.04853008323219188,-0.007772706212357043,0.14386008026756136,0.054100427420699926,0.06328367522848796,0.03673450016364825
Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.056822619973684,-0.014444306684422412,0.06853372265811053,0.03358414166141887,0.04778784391428209,0.03769107853189057,0.03687234671937749,0.05061766779418273,0.027451472606247827,0.09706306546305232,-0.012714299989539298,0.0597027298249045,0.030757812453667786,-0.011109954682738128,0.06635009408804383,-0.020776651355223764,0.02833804510733313,0.07839843502176332,-0.017306889394842463,0.10869732925501613,0.12073358027467025,1.0,0.08409110241353886,0.08649898620853211,0.031325704173823535,-0.011603242734490074,0.03987688205642287,0.014174693302675822,0.028258395727587798,0.05664223370001643,0.03527669837370079,0.05654047615135223,-0.011606097835696272,0.03740322234117476,0.03163149481178379,0.08376458024170469,-0.011680168804816825,0.040540852387237626,0.015763161155283322,-0.006494113452792034,-0.005499806233844086,0.0848566924118337,-0.011590918648253979,0.05794689165118197,0.03596660840625944,0.006944224817584658,0.03668277293914195,0.029772182948187387,0.10229270856895997,0.040414897118194994,0.04480515050914626,0.04698971675142544,0.04128548540110908,0.13067552694703374,0.04626737412758927,0.042660700503463954,0.05978285864785446,0.11185054931475193,0.020874417815520328,0.0511977506487826,0.06396133509855975,0.060900220994539005,-0.015272954320760623,0.044459992857914944,0.051131019506351814,0.07610258061482482,-0.014493180679516805,0.019648990390748827,-0.012686203578387305,-0.015536188045191935,0.051687141193831644,0.03892440935641705,0.0293855266342419,-0.010974079276993055,0.04901890011076918,0.09970250046772897,0.05263550697572005,0.017550324048543776,0.04841375786271021,0.14065887540119892,0.058254202420350926,0.0516228539886062,-0.01690193870346712,0.13541526903775392,0.057765386522600715,0.08188672633670045,0.1276588088922264,0.027916183727516423,0.06864726391862527,0.047007854799631786,-0.015160270239268496,0.08160091531868474,0.024763931372014193
